Carrier,Observation Date,Observation Time,Origin,Destination,Is One Way,Outbound Flight No,Outbound Departure Date,Outbound Arrival Date,Price Excluding Tax,Tax,Currency,Aircraft Code,Aircraft Name,Transfer IATA,Transfer Duration
S7,2024-08-10,08:00:53,DME,MMK,true,S7 1229,2024-09-27T12:15:00,2024-09-27T14:55:00,10270.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:00:55,DME,MMK,true,S7 1229,2024-09-28T12:15:00,2024-09-28T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:00:56,DME,MMK,true,S7 1229,2024-09-29T12:15:00,2024-09-29T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:00:58,DME,MMK,true,S7 1229,2024-09-30T12:15:00,2024-09-30T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:00:58,DME,MMK,true,S7 1229,2024-10-01T12:15:00,2024-10-01T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:00:59,DME,MMK,true,S7 1229,2024-10-02T12:15:00,2024-10-02T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:00,DME,MMK,true,S7 1229,2024-10-03T12:15:00,2024-10-03T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:00,DME,MMK,true,S7 1229,2024-10-04T12:15:00,2024-10-04T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:03,DME,MMK,true,S7 1229,2024-10-05T12:15:00,2024-10-05T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:03,DME,MMK,true,S7 1229,2024-10-06T12:15:00,2024-10-06T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:05,DME,MMK,true,S7 1229,2024-10-07T12:15:00,2024-10-07T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:05,DME,MMK,true,S7 1229,2024-10-08T12:15:00,2024-10-08T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:07,DME,MMK,true,S7 1229,2024-10-09T12:15:00,2024-10-09T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:08,DME,MMK,true,S7 1229,2024-10-10T12:15:00,2024-10-10T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:09,DME,MMK,true,S7 1229,2024-10-11T12:15:00,2024-10-11T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:11,DME,MMK,true,S7 1229,2024-10-12T12:15:00,2024-10-12T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:12,DME,MMK,true,S7 1229,2024-10-13T12:15:00,2024-10-13T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:13,DME,MMK,true,S7 1229,2024-10-14T12:15:00,2024-10-14T14:55:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:14,DME,MMK,true,S7 1229,2024-10-15T12:15:00,2024-10-15T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:15,DME,MMK,true,S7 1229,2024-10-16T12:15:00,2024-10-16T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:15,DME,MMK,true,S7 1229,2024-10-17T12:15:00,2024-10-17T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:16,DME,MMK,true,S7 1229,2024-10-18T12:15:00,2024-10-18T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:17,DME,MMK,true,S7 1229,2024-10-19T12:15:00,2024-10-19T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:18,DME,MMK,true,S7 1229,2024-10-20T12:15:00,2024-10-20T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:19,DME,MMK,true,S7 1229,2024-10-21T12:15:00,2024-10-21T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:20,DME,MMK,true,S7 1229,2024-10-22T12:15:00,2024-10-22T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:21,DME,MMK,true,S7 1229,2024-10-23T12:15:00,2024-10-23T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:22,DME,MMK,true,S7 1229,2024-10-24T12:15:00,2024-10-24T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:24,DME,MMK,true,S7 1229,2024-10-25T12:15:00,2024-10-25T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:25,DME,MMK,true,S7 1229,2024-10-26T12:15:00,2024-10-26T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,08:01:26,DME,MMK,true,S7 1229,2024-10-27T11:50:00,2024-10-27T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:28,DME,MMK,true,S7 1229,2024-10-28T11:50:00,2024-10-28T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:29,DME,MMK,true,S7 1229,2024-10-29T11:50:00,2024-10-29T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:31,DME,MMK,true,S7 1229,2024-10-30T11:50:00,2024-10-30T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:32,DME,MMK,true,S7 1229,2024-10-31T11:50:00,2024-10-31T14:40:00,7495.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:33,DME,MMK,true,S7 1229,2024-11-01T11:50:00,2024-11-01T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:34,DME,MMK,true,S7 1229,2024-11-02T11:50:00,2024-11-02T14:40:00,7495.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:35,DME,MMK,true,S7 1229,2024-11-03T11:50:00,2024-11-03T14:40:00,8770.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:36,DME,MMK,true,S7 1229,2024-11-04T11:50:00,2024-11-04T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:37,DME,MMK,true,S7 1229,2024-11-05T11:50:00,2024-11-05T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:38,DME,MMK,true,S7 1229,2024-11-06T11:50:00,2024-11-06T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,08:01:40,DME,MMK,true,S7 1229,2024-11-07T11:50:00,2024-11-07T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:00:02,DME,MMK,true,S7 1229,2024-08-11T12:15:00,2024-08-11T14:55:00,26110.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:02,DME,MMK,true,S7 1229,2024-08-11T12:15:00,2024-08-11T14:55:00,26110.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:03,DME,MMK,true,S7 1229,2024-08-12T12:15:00,2024-08-12T14:55:00,12000.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:04,DME,MMK,true,S7 1229,2024-08-13T12:15:00,2024-08-13T14:55:00,10270.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:04,DME,MMK,true,S7 1229,2024-08-14T12:15:00,2024-08-14T14:55:00,12000.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:05,DME,MMK,true,S7 1229,2024-08-15T12:15:00,2024-08-15T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:05,DME,MMK,true,S7 1229,2024-08-16T12:15:00,2024-08-16T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:06,DME,MMK,true,S7 1229,2024-08-17T12:15:00,2024-08-17T14:55:00,16425.00,642.00,RUB,32N,Airbus A320 Neo,-,0
S7,2024-08-10,13:00:06,DME,MMK,true,S7 1229,2024-08-18T12:15:00,2024-08-18T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:07,DME,MMK,true,S7 1229,2024-08-19T12:15:00,2024-08-19T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:08,DME,MMK,true,S7 1229,2024-08-20T12:15:00,2024-08-20T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:08,DME,MMK,true,S7 1229,2024-08-21T12:15:00,2024-08-21T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:10,DME,MMK,true,S7 1229,2024-08-22T12:15:00,2024-08-22T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:10,DME,MMK,true,S7 1229,2024-08-23T12:15:00,2024-08-23T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:11,DME,MMK,true,S7 1229,2024-08-24T12:15:00,2024-08-24T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:11,DME,MMK,true,S7 1229,2024-08-25T12:15:00,2024-08-25T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:12,DME,MMK,true,S7 1229,2024-08-26T12:15:00,2024-08-26T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:13,DME,MMK,true,S7 1229,2024-08-27T12:15:00,2024-08-27T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:13,DME,MMK,true,S7 1229,2024-08-28T12:15:00,2024-08-28T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:14,DME,MMK,true,S7 1229,2024-08-29T12:15:00,2024-08-29T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:15,DME,MMK,true,S7 1229,2024-08-30T12:15:00,2024-08-30T14:55:00,26325.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:16,DME,MMK,true,S7 1229,2024-08-31T12:15:00,2024-08-31T14:55:00,22505.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:16,DME,MMK,true,S7 1229,2024-09-01T12:15:00,2024-09-01T14:55:00,19225.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:00:17,DME,MMK,true,S7 1229,2024-09-02T12:15:00,2024-09-02T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:18,DME,MMK,true,S7 1229,2024-09-03T12:15:00,2024-09-03T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:18,DME,MMK,true,S7 1229,2024-09-04T12:15:00,2024-09-04T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:19,DME,MMK,true,S7 1229,2024-09-05T12:15:00,2024-09-05T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:19,DME,MMK,true,S7 1229,2024-09-06T12:15:00,2024-09-06T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:20,DME,MMK,true,S7 1229,2024-09-07T12:15:00,2024-09-07T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:21,DME,MMK,true,S7 1229,2024-09-08T12:15:00,2024-09-08T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:21,DME,MMK,true,S7 1229,2024-09-09T12:15:00,2024-09-09T14:55:00,10270.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:22,DME,MMK,true,S7 1229,2024-09-10T12:15:00,2024-09-10T14:55:00,10270.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:23,DME,MMK,true,S7 1229,2024-09-11T12:15:00,2024-09-11T14:55:00,8770.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:24,DME,MMK,true,S7 1229,2024-09-12T12:15:00,2024-09-12T14:55:00,8770.00,642.00,RUB,319,Airbus A319,-,0
S7,2024-08-10,13:00:24,DME,MMK,true,S7 1229,2024-09-13T12:15:00,2024-09-13T14:55:00,10270.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:25,DME,MMK,true,S7 1229,2024-09-14T12:15:00,2024-09-14T14:55:00,12000.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:25,DME,MMK,true,S7 1229,2024-09-15T12:15:00,2024-09-15T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:26,DME,MMK,true,S7 1229,2024-09-16T12:15:00,2024-09-16T14:55:00,10270.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:27,DME,MMK,true,S7 1229,2024-09-17T12:15:00,2024-09-17T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:27,DME,MMK,true,S7 1229,2024-09-18T12:15:00,2024-09-18T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:28,DME,MMK,true,S7 1229,2024-09-19T12:15:00,2024-09-19T14:55:00,8770.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:28,DME,MMK,true,S7 1229,2024-09-20T12:15:00,2024-09-20T14:55:00,8770.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:29,DME,MMK,true,S7 1229,2024-09-21T12:15:00,2024-09-21T14:55:00,8770.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:30,DME,MMK,true,S7 1229,2024-09-22T12:15:00,2024-09-22T14:55:00,8770.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:30,DME,MMK,true,S7 1229,2024-09-23T12:15:00,2024-09-23T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:31,DME,MMK,true,S7 1229,2024-09-24T12:15:00,2024-09-24T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:31,DME,MMK,true,S7 1229,2024-09-25T12:15:00,2024-09-25T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:32,DME,MMK,true,S7 1229,2024-09-26T12:15:00,2024-09-26T14:55:00,8770.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:33,DME,MMK,true,S7 1229,2024-09-27T12:15:00,2024-09-27T14:55:00,10270.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:33,DME,MMK,true,S7 1229,2024-09-28T12:15:00,2024-09-28T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:34,DME,MMK,true,S7 1229,2024-09-29T12:15:00,2024-09-29T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:35,DME,MMK,true,S7 1229,2024-09-30T12:15:00,2024-09-30T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:36,DME,MMK,true,S7 1229,2024-10-01T12:15:00,2024-10-01T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:37,DME,MMK,true,S7 1229,2024-10-02T12:15:00,2024-10-02T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:38,DME,MMK,true,S7 1229,2024-10-03T12:15:00,2024-10-03T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:40,DME,MMK,true,S7 1229,2024-10-04T12:15:00,2024-10-04T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:41,DME,MMK,true,S7 1229,2024-10-05T12:15:00,2024-10-05T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:42,DME,MMK,true,S7 1229,2024-10-06T12:15:00,2024-10-06T14:55:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:43,DME,MMK,true,S7 1229,2024-10-07T12:15:00,2024-10-07T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:44,DME,MMK,true,S7 1229,2024-10-08T12:15:00,2024-10-08T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:46,DME,MMK,true,S7 1229,2024-10-09T12:15:00,2024-10-09T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:47,DME,MMK,true,S7 1229,2024-10-10T12:15:00,2024-10-10T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:48,DME,MMK,true,S7 1229,2024-10-11T12:15:00,2024-10-11T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:50,DME,MMK,true,S7 1229,2024-10-12T12:15:00,2024-10-12T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:50,DME,MMK,true,S7 1229,2024-10-13T12:15:00,2024-10-13T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:51,DME,MMK,true,S7 1229,2024-10-14T12:15:00,2024-10-14T14:55:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:00:53,DME,MMK,true,S7 1229,2024-10-15T12:15:00,2024-10-15T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:54,DME,MMK,true,S7 1229,2024-10-16T12:15:00,2024-10-16T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:55,DME,MMK,true,S7 1229,2024-10-17T12:15:00,2024-10-17T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:56,DME,MMK,true,S7 1229,2024-10-18T12:15:00,2024-10-18T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:56,DME,MMK,true,S7 1229,2024-10-19T12:15:00,2024-10-19T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:57,DME,MMK,true,S7 1229,2024-10-20T12:15:00,2024-10-20T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:58,DME,MMK,true,S7 1229,2024-10-21T12:15:00,2024-10-21T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:00:59,DME,MMK,true,S7 1229,2024-10-22T12:15:00,2024-10-22T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:01:00,DME,MMK,true,S7 1229,2024-10-23T12:15:00,2024-10-23T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:01:01,DME,MMK,true,S7 1229,2024-10-24T12:15:00,2024-10-24T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:01:01,DME,MMK,true,S7 1229,2024-10-25T12:15:00,2024-10-25T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:01:02,DME,MMK,true,S7 1229,2024-10-26T12:15:00,2024-10-26T14:55:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,13:01:04,DME,MMK,true,S7 1229,2024-10-27T11:50:00,2024-10-27T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:01:05,DME,MMK,true,S7 1229,2024-10-28T11:50:00,2024-10-28T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:01:07,DME,MMK,true,S7 1229,2024-10-29T11:50:00,2024-10-29T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:01:08,DME,MMK,true,S7 1229,2024-10-30T11:50:00,2024-10-30T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:01:08,DME,MMK,true,S7 1229,2024-10-31T11:50:00,2024-10-31T14:40:00,7495.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:01:10,DME,MMK,true,S7 1229,2024-11-01T11:50:00,2024-11-01T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:01:11,DME,MMK,true,S7 1229,2024-11-02T11:50:00,2024-11-02T14:40:00,7495.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:01:12,DME,MMK,true,S7 1229,2024-11-03T11:50:00,2024-11-03T14:40:00,8770.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:01:12,DME,MMK,true,S7 1229,2024-11-04T11:50:00,2024-11-04T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:01:13,DME,MMK,true,S7 1229,2024-11-05T11:50:00,2024-11-05T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:01:13,DME,MMK,true,S7 1229,2024-11-06T11:50:00,2024-11-06T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,13:01:14,DME,MMK,true,S7 1229,2024-11-07T11:50:00,2024-11-07T14:40:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,16:01:53,DME,MMK,true,S7 1229,2024-08-11T12:15:00,2024-08-11T14:55:00,26110.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:01:54,DME,MMK,true,S7 1229,2024-08-11T12:15:00,2024-08-11T14:55:00,26110.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:01:54,DME,MMK,true,S7 1229,2024-08-12T12:15:00,2024-08-12T14:55:00,12000.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:01:55,DME,MMK,true,S7 1229,2024-08-13T12:15:00,2024-08-13T14:55:00,10270.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:01:56,DME,MMK,true,S7 1229,2024-08-14T12:15:00,2024-08-14T14:55:00,12000.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:01:56,DME,MMK,true,S7 1229,2024-08-15T12:15:00,2024-08-15T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:01:58,DME,MMK,true,S7 1229,2024-08-16T12:15:00,2024-08-16T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:01:59,DME,MMK,true,S7 1229,2024-08-17T12:15:00,2024-08-17T14:55:00,16425.00,642.00,RUB,32N,Airbus A320 Neo,-,0
S7,2024-08-10,16:02:01,DME,MMK,true,S7 1229,2024-08-18T12:15:00,2024-08-18T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:02,DME,MMK,true,S7 1229,2024-08-19T12:15:00,2024-08-19T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:03,DME,MMK,true,S7 1229,2024-08-20T12:15:00,2024-08-20T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:04,DME,MMK,true,S7 1229,2024-08-21T12:15:00,2024-08-21T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:05,DME,MMK,true,S7 1229,2024-08-22T12:15:00,2024-08-22T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:06,DME,MMK,true,S7 1229,2024-08-23T12:15:00,2024-08-23T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:07,DME,MMK,true,S7 1229,2024-08-24T12:15:00,2024-08-24T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:08,DME,MMK,true,S7 1229,2024-08-25T12:15:00,2024-08-25T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:10,DME,MMK,true,S7 1229,2024-08-26T12:15:00,2024-08-26T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:10,DME,MMK,true,S7 1229,2024-08-27T12:15:00,2024-08-27T14:55:00,16425.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:12,DME,MMK,true,S7 1229,2024-08-28T12:15:00,2024-08-28T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:13,DME,MMK,true,S7 1229,2024-08-29T12:15:00,2024-08-29T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:14,DME,MMK,true,S7 1229,2024-08-30T12:15:00,2024-08-30T14:55:00,26325.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:15,DME,MMK,true,S7 1229,2024-08-31T12:15:00,2024-08-31T14:55:00,22505.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:16,DME,MMK,true,S7 1229,2024-09-01T12:15:00,2024-09-01T14:55:00,19225.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-10,16:02:17,DME,MMK,true,S7 1229,2024-09-02T12:15:00,2024-09-02T14:55:00,19225.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:17,DME,MMK,true,S7 1229,2024-09-03T12:15:00,2024-09-03T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:18,DME,MMK,true,S7 1229,2024-09-04T12:15:00,2024-09-04T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:19,DME,MMK,true,S7 1229,2024-09-05T12:15:00,2024-09-05T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:19,DME,MMK,true,S7 1229,2024-09-06T12:15:00,2024-09-06T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:20,DME,MMK,true,S7 1229,2024-09-07T12:15:00,2024-09-07T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-10,16:02:21,DME,MMK,true,S7 1229,2024-09-08T12:15:00,2024-09-08T14:55:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
